LONGITUDE,LATITUDE,EMPLOYEES,INCOME,ACC_BEFORE,PWC_PRESS_INDEX,FB_LIKES,TWT_FOLLOWERS,YEAR_FOUNDED,EXP_CEO,AREA,PWC_EMPLOYEES,CREDIT,FLAG,CAFE,IT,PUB,RESTAURANT
21.1934289856972,52.2129265405168,6,77955.0,1,2.33213039820059,638,137,2007,6.0,81,1,20052,0,0.0,1.0,0.0,0.0
21.0284841740243,52.2303890888486,20,421500.0,0,2.72317676270576,3114,615,2008,6.603069784044262,205,6,59589,1,0.0,1.0,0.0,0.0
21.0344005997246,52.2769252076023,4,200549.0,1,-4.70582872335038,467,102,2000,5.0,69,1,1001,0,0.0,1.0,0.0,0.0
21.0306572827906,52.2805841168226,1,98900.0,0,-7.39720872889143,1619,149,2007,6.603069784044262,32,0,21104,1,0.0,0.0,1.0,0.0
21.0238438538697,52.2263993286854,5,499233.0,0,24.1608059948124,5977,561,2011,6.603069784044262,49,0,25097,0,0.0,0.0,0.0,1.0
21.181974266558,52.1737388528814,4,86086.0,0,0.523385404945144,964,182,2011,4.0,62,0,20150,1,0.0,1.0,0.0,0.0
21.0280804756773,52.2243355521746,5,500187.0,0,2.90038493208835,5877,591,2012,6.603069784044262,53,1,10184,1,1.0,0.0,0.0,0.0
21.0562215395598,52.2971146052913,2,180300.0,0,-5.77590905658058,1641,163,2009,6.603069784044262,29,0,0,1,1.0,0.0,0.0,0.0
21.0450757449307,52.2900747462246,26,199568.0,0,-4.92310787164449,496,91,2001,11.0,74,2,0,0,0.0,1.0,0.0,0.0
21.1999768127892,52.1930042090989,4,82015.0,0,2.30868908039777,736,156,2011,6.603069784044262,65,2,21095,1,0.0,1.0,0.0,0.0
21.0370000595925,52.2967172290827,27,199483.0,1,-2.84229512596871,502,105,2001,6.603069784044262,71,1,612,0,0.0,1.0,0.0,0.0
21.0487939216825,52.2895415295823,32,199935.0,1,-4.71909556004984,506,125,2000,8.0,63,1,908,1,0.0,1.0,0.0,0.0
21.058314087675,52.2999745031935,4,199922.0,1,-4.72089364272774,529,84,2000,7.0,79,1,797,0,0.0,1.0,0.0,0.0
21.0766070327861,52.2971431793598,1,79900.0,0,-6.96460105246849,1560,156,2005,5.0,28,1,9012,0,0.0,0.0,1.0,0.0
21.0922858363995,52.2711312688631,1,169900.0,0,-8.60658551973254,1620,173,2007,6.603069784044262,27,0,15082,1,1.0,0.0,0.0,0.0
21.0715834389767,52.2967730581248,32,199594.0,0,-4.62090657297253,519,115,2002,9.0,80,1,1816,0,0.0,1.0,0.0,0.0
21.0884152709646,52.2717528883065,4,199569.0,0,-5.47925185315501,486,103,2006,9.0,65,1,0,1,0.0,1.0,0.0,0.0
21.1719601409212,52.2055637582019,54,383470.0,1,-3.53378086760033,1039,194,2002,14.0,370,2,10403843,1,0.0,1.0,0.0,0.0
21.0763009305112,52.2806334779062,26,200684.0,1,-6.67606573374575,455,94,2005,5.0,66,3,1012,0,0.0,1.0,0.0,0.0
21.0009534965318,52.2302546645561,6,51600.0,0,3.56492673597603,804,151,2012,4.0,17,1,0,1,0.0,1.0,0.0,0.0
21.1936568768378,52.2092167888698,2,149599.0,0,-6.1633282821372,1661,175,2010,6.603069784044262,26,0,14950,1,1.0,0.0,0.0,0.0
21.0602789246012,52.2887938995543,30,200384.0,1,-4.39182074273899,545,86,2001,6.603069784044262,74,1,805,1,0.0,1.0,0.0,0.0
21.1725212150617,52.1946969099971,49,312880.0,1,-2.44170579360042,1014,225,2005,6.603069784044262,362,1,999,0,0.0,1.0,0.0,0.0
21.0926151209767,52.2923439628119,2,199962.0,1,-6.16874253690492,464,108,2000,6.603069784044262,73,0,498,0,0.0,1.0,0.0,0.0
21.0370862796321,52.2730470368057,1,180600.0,0,-7.73633145372272,1532,150,2008,6.603069784044262,22,0,13078,0,1.0,0.0,0.0,0.0
21.065276898786,52.2913603540533,4,199900.0,1,-3.46516553657149,1608,156,2008,6.603069784044262,30,0,25176,1,0.0,0.0,1.0,0.0
21.0238649397581,52.2382999625755,6,499515.0,1,10.8054155747522,5933,630,2013,3.0,50,0,30084,0,0.0,0.0,0.0,1.0
21.0992002733285,52.2763565218053,28,200163.0,1,-4.4879658816267,511,111,1998,9.0,79,1,0,1,0.0,1.0,0.0,0.0
21.072206365522,52.2934132955293,3,200405.0,1,-5.40594832299063,461,107,2001,6.603069784044262,70,1,901,0,0.0,1.0,0.0,0.0
21.1398998224745,52.1966024035402,3,90104.0,0,1.15022814525156,1001,222,2013,6.603069784044262,68,2,20113,1,0.0,1.0,0.0,0.0
21.0067045439349,52.2238565694541,20,397000.0,1,1.33264325918001,4548,936,2008,7.0,187,4,0,1,0.0,1.0,0.0,0.0
21.1376002098583,52.1761213308596,3,84046.0,0,1.54061278809255,867,172,2012,4.0,72,1,20487,1,0.0,1.0,0.0,0.0
21.0825620296155,52.2784981761919,36,199592.0,1,-5.00234034031585,471,103,2004,8.0,71,3,0,1,0.0,1.0,0.0,0.0
21.0491768728569,52.2962843132345,5,140600.0,0,8.21339176306148,1608,150,2008,6.603069784044262,37,1,15091,1,1.0,0.0,0.0,0.0
21.0213726609293,52.2358258673176,4,499768.0,0,16.7563459426114,6137,594,2012,1.0,56,0,30004,0,0.0,0.0,0.0,1.0
21.0237630595854,52.2264908218058,5,149647.0,1,6.75586184781281,1667,158,2004,6.603069784044262,34,0,19890,0,1.0,0.0,0.0,0.0
21.1922771045342,52.1811895225593,2,150381.0,0,-0.803135639372162,1615,149,2009,7.0,32,1,0,0,0.0,0.0,1.0,0.0
21.0218467818461,52.2338737151818,6,499244.0,0,13.6532742437176,5965,553,2012,4.0,47,2,30116,1,0.0,0.0,0.0,1.0
21.1632093501668,52.1833591277176,44,262290.0,1,-1.08645270675794,981,193,1999,14.0,368,4,863,0,0.0,1.0,0.0,0.0
21.0791507795802,52.2807017927361,31,199141.0,1,-5.09155450424599,533,109,2001,6.603069784044262,71,0,0,1,0.0,1.0,0.0,0.0
21.0258281104763,52.2382409404777,4,150600.0,0,1.5886275696262,725,117,2014,5.0,25,2,3006,1,0.0,1.0,0.0,0.0
21.0692971657799,52.2920451050065,30,199229.0,1,-7.26041344702416,480,98,1999,7.0,64,0,404,0,0.0,1.0,0.0,0.0
21.172289283297,52.1932584633864,50,221930.0,0,-2.48047537778393,931,210,2008,6.603069784044262,319,5,11313273,1,0.0,1.0,0.0,0.0
21.0166628817348,52.2365004202211,4,144500.0,0,4.24948161365326,487,105,2012,5.0,13,1,-996,1,0.0,1.0,0.0,0.0
21.151664512055,52.18650593956,56,332930.0,0,-2.4454650696345,978,207,2003,6.603069784044262,345,3,1070,0,0.0,1.0,0.0,0.0
21.0043974726363,52.2232971262932,3,150214.0,0,-7.19192350667669,1608,140,2007,7.0,31,2,0,0,0.0,0.0,1.0,0.0
21.0757829799107,52.2986113748723,3,198358.0,0,-3.60393758821474,515,95,2001,7.0,78,1,1298,0,0.0,1.0,0.0,0.0
21.0188397943908,52.232875004774,6,60700.0,0,2.94017593679554,1094,217,2012,3.0,19,0,0,1,0.0,1.0,0.0,0.0
21.0180475120447,52.2393749935506,4,499164.0,0,21.5184167862379,6013,589,2013,5.0,53,0,20068,1,0.0,0.0,1.0,0.0
21.092503650384,52.2898059727461,31,200225.0,0,-5.15716746876164,522,112,2005,8.0,74,1,0,0,0.0,1.0,0.0,0.0
21.065328455735,52.2764327538456,1,119700.0,0,-3.25613214949712,1597,157,2004,6.603069784044262,30,1,25188,1,0.0,0.0,1.0,0.0
21.0039159260087,52.2311806762218,18,512750.0,1,3.60502694060383,3372,628,2010,5.0,209,5,0,1,0.0,1.0,0.0,0.0
21.0172086902522,52.2337378713582,2,150468.0,0,-4.92279652992714,1604,165,2010,6.603069784044262,26,0,19957,1,0.0,0.0,1.0,0.0
21.0160471944339,52.2224099119706,6,150235.0,0,10.7963265440213,1636,155,2002,6.603069784044262,29,2,19764,0,0.0,0.0,1.0,0.0
21.0115246431024,52.2305132996384,4,111200.0,1,1.81243205213093,1086,209,2013,4.0,25,0,0,1,0.0,1.0,0.0,0.0
21.0462432444608,52.2701034567342,3,200171.0,1,-4.52603803679763,489,95,1998,8.0,66,2,797,0,0.0,1.0,0.0,0.0
21.0068846760753,52.2296893698163,18,311750.0,0,3.363060469281,3321,639,2006,6.603069784044262,202,6,59304,1,0.0,1.0,0.0,0.0
21.0191977301261,52.2204589906754,17,324250.0,0,3.46173594458223,5572,1077,2007,6.603069784044262,195,9,59924,1,0.0,1.0,0.0,0.0
21.1907756014084,52.2048938223673,49,383460.0,1,-4.05943260560895,996,208,2002,16.0,373,7,10707480,1,0.0,1.0,0.0,0.0
21.0031246745579,52.231649535168,14,349750.0,1,4.24310769368026,2577,506,2004,4.0,189,4,60736,1,0.0,1.0,0.0,0.0
21.0603533271165,52.27033405795,27,200237.0,1,-4.73584970374085,501,100,2005,6.0,71,0,0,1,0.0,1.0,0.0,0.0
21.1568311195169,52.1702609175746,6,86053.0,0,1.67431896059056,730,152,2009,4.0,59,0,19880,1,0.0,1.0,0.0,0.0
21.0018418756842,52.2236066289851,2,150406.0,0,-12.8804160676174,1604,152,2007,6.603069784044262,35,0,0,0,0.0,0.0,1.0,0.0
21.0771254694951,52.2888422686397,30,200425.0,1,-3.99361828683915,511,100,1997,6.603069784044262,71,0,716,0,0.0,1.0,0.0,0.0
21.0952098425827,52.2987050216924,30,200448.0,1,-5.84138001229361,532,97,2001,6.603069784044262,73,1,0,1,0.0,1.0,0.0,0.0
21.0706600481248,52.2754094161373,28,199783.0,1,-4.38452498108564,522,110,2000,6.0,70,0,816,1,0.0,1.0,0.0,0.0
21.0470093094162,52.2992441814812,33,199772.0,1,-3.51269438015291,464,101,2004,6.603069784044262,70,2,0,0,0.0,1.0,0.0,0.0
21.1832567895399,52.1861909195012,4,148894.0,0,8.18352661765875,1642,179,2005,7.0,28,0,25060,0,0.0,0.0,0.0,1.0
21.1673906603977,52.2042009706073,6,150042.0,0,-19.7747219461805,1643,160,2009,5.0,31,0,17970,0,1.0,0.0,0.0,0.0
21.0261127597231,52.2287450452568,5,499945.0,0,-3.72093727560943,5950,582,2013,6.603069784044262,47,0,25022,1,0.0,0.0,0.0,1.0
21.0111605600361,52.2277921411861,3,150036.0,0,2.01018652317911,1641,161,2008,6.603069784044262,31,1,0,0,1.0,0.0,0.0,0.0
21.0540791206365,52.2814203771506,35,199900.0,1,-7.14942462073826,498,103,2002,6.603069784044262,67,1,0,0,0.0,1.0,0.0,0.0
21.14575503923,52.2074593082466,3,150102.0,0,-14.5637505075316,1547,160,2007,6.603069784044262,27,1,0,0,0.0,0.0,0.0,1.0
21.1426690236777,52.199611593578,52,262340.0,1,0.547662151436017,984,218,2006,6.603069784044262,351,1,1037,0,0.0,1.0,0.0,0.0
21.0375056642992,52.2854345892044,27,200855.0,1,-4.40452880053176,499,129,2001,8.0,69,2,0,1,0.0,1.0,0.0,0.0
21.1551366137592,52.2161457215599,3,150136.0,1,1.67844288210103,1566,145,2006,6.603069784044262,27,0,14890,0,0.0,0.0,0.0,1.0
21.0007096433507,52.2267222729558,7,499425.0,0,17.8691299607009,5843,575,2013,6.603069784044262,49,1,50214,0,1.0,0.0,0.0,0.0
21.1659817005778,52.190228435786,51,232100.0,0,-2.50784947676106,992,205,2003,15.0,349,1,898,0,0.0,1.0,0.0,0.0
21.1734172662599,52.1805826461921,47,363350.0,0,-2.61329835638238,1006,196,1994,16.0,325,2,10201650,1,0.0,1.0,0.0,0.0
21.1805244631888,52.1913669644203,50,322860.0,1,-1.89234093315548,1048,204,2006,6.603069784044262,340,2,1133,1,0.0,1.0,0.0,0.0
21.1473493867954,52.1938949510735,50,423860.0,1,-3.29090124879866,1046,197,2000,6.603069784044262,342,2,9192233,0,0.0,1.0,0.0,0.0
21.0493993327417,52.2887366543757,40,199249.0,0,-6.06690644352307,521,107,2001,5.0,63,2,0,0,0.0,1.0,0.0,0.0
21.0994343003817,52.2703374606045,31,200345.0,0,-3.75958971109147,471,104,2002,7.0,74,1,0,1,0.0,1.0,0.0,0.0
21.1691559417434,52.207867046555,6,80955.0,0,1.65842597036621,837,134,2014,4.0,66,1,19940,0,0.0,1.0,0.0,0.0
21.197853184199,52.1719862238551,2,149618.0,0,-13.9449652882154,1598,158,2009,6.603069784044262,28,0,21020,0,0.0,0.0,1.0,0.0
21.1818402351467,52.1732471656799,3,61857.0,1,3.80678062251754,895,159,2012,6.603069784044262,68,2,19736,1,0.0,1.0,0.0,0.0
21.025713241108,52.2215914016077,1,149788.0,0,-13.0069506159821,1593,167,2004,6.603069784044262,25,0,0,0,0.0,0.0,0.0,1.0
21.0717856015754,52.2933899629512,3,200173.0,1,-5.56375559419113,543,93,2005,7.0,67,1,394,0,0.0,1.0,0.0,0.0
21.0112912397643,52.2333196102316,22,398000.0,0,3.19692859774307,2346,484,2012,7.0,200,6,0,1,0.0,1.0,0.0,0.0
21.0866101678391,52.2780294833635,3,200609.0,0,-4.98520451725392,532,82,2005,6.0,73,4,0,1,0.0,1.0,0.0,0.0
21.1661141578285,52.1916428107582,6,86072.0,0,0.966207046077819,913,209,2010,5.0,64,0,19825,0,0.0,1.0,0.0,0.0
21.0160671398134,52.2294789090659,5,500130.0,1,9.54480604443527,5995,615,2012,6.603069784044262,50,0,20006,0,1.0,0.0,0.0,0.0
21.1543481531069,52.2161174642201,2,150410.0,0,-0.965279528137913,1624,147,2007,6.603069784044262,37,1,18930,0,0.0,0.0,1.0,0.0
21.0471887607616,52.2754321482568,3,199108.0,1,-4.99827978377401,474,96,2002,7.0,70,0,900,0,0.0,1.0,0.0,0.0
21.0008146901922,52.2395431280881,4,499472.0,0,32.6694918982783,6000,641,2013,6.603069784044262,48,0,20073,0,0.0,0.0,1.0,0.0
21.1707097856356,52.2108026385354,48,333000.0,1,-2.74202549735191,982,202,2001,17.0,340,3,10302696,1,0.0,1.0,0.0,0.0
21.0243288608144,52.2382767277118,16,442000.0,0,4.15244031656432,4662,954,2006,7.0,191,5,59407,1,0.0,1.0,0.0,0.0
21.002484656092,52.2224406348122,3,149577.0,0,-13.5466709620888,1586,169,2007,6.603069784044262,31,1,0,0,0.0,0.0,0.0,1.0
21.027150415922,52.239450208284,5,499055.0,0,7.60366915952145,5830,611,2012,6.603069784044262,50,0,30173,0,0.0,0.0,0.0,1.0
21.0330572135304,52.2920069394982,33,200189.0,1,-6.515725427286,493,90,2003,8.0,67,3,1520,1,0.0,1.0,0.0,0.0
21.0894028099789,52.2746169812884,2,199479.0,0,-4.29291613652836,500,109,2004,6.603069784044262,72,0,1303,1,0.0,1.0,0.0,0.0
21.0064710816848,52.2362127523683,17,397000.0,0,4.50797240457698,5240,1027,2010,6.603069784044262,196,8,0,1,0.0,1.0,0.0,0.0
21.0170345528591,52.2261692252569,2,149861.0,0,-11.6798481670808,1603,131,2004,6.603069784044262,24,0,20103,0,0.0,0.0,1.0,0.0
21.0543463363359,52.2705888176127,3,160100.0,0,-7.09344654974857,1561,165,2007,6.603069784044262,33,0,17105,0,1.0,0.0,0.0,0.0
21.013234694073,52.22371990446,4,500303.0,0,10.3144953221549,6114,592,2012,6.603069784044262,55,0,9892,0,0.0,0.0,0.0,1.0
21.1551670606071,52.2186838724231,1,150025.0,0,0.886637548940461,1632,159,2002,6.603069784044262,29,0,0,0,1.0,0.0,0.0,0.0
21.0233780007504,52.239442810677,4,499578.0,0,3.03332616045945,5946,609,2011,6.603069784044262,54,1,50025,0,0.0,0.0,1.0,0.0
21.0883478301531,52.2897370942263,4,199346.0,1,-4.55748644208745,490,93,1997,7.0,76,0,900,0,0.0,1.0,0.0,0.0
21.0602665052842,52.2701551125315,2,199769.0,0,-6.42542793359092,505,102,2008,5.0,73,3,1001,1,0.0,1.0,0.0,0.0
21.1762941958308,52.2147247103904,3,149696.0,0,-6.11648170942861,1562,156,2010,6.603069784044262,34,1,25010,0,0.0,0.0,0.0,1.0
21.0455999778956,52.2826064037718,29,200317.0,1,-4.12661830970692,430,103,2004,10.0,64,1,995,0,0.0,1.0,0.0,0.0
21.0934515124769,52.289297728755,3,139800.0,0,-27.6541729289536,1625,178,2008,5.0,25,0,0,1,0.0,0.0,1.0,0.0
21.0541057181009,52.2702701156237,3,200462.0,0,-4.17249788970523,490,96,1997,7.0,77,2,700,0,0.0,1.0,0.0,0.0
21.0098738065383,52.2333099583816,18,484000.0,0,3.66446576961635,4826,966,2004,7.0,216,1,0,1,0.0,1.0,0.0,0.0
21.1653738768334,52.207592813326,46,343140.0,1,-2.59056396101853,1018,192,2005,11.0,370,4,913,1,0.0,1.0,0.0,0.0
21.1588650570391,52.1893185526994,5,63824.0,0,2.21647264822483,966,192,2014,8.0,77,0,19753,1,0.0,1.0,0.0,0.0
21.0263336335074,52.2247531790659,5,122300.0,1,1.9049559187278,1068,194,2012,5.0,17,1,1004,1,0.0,1.0,0.0,0.0
21.1651538645541,52.2177992757689,3,150192.0,0,-11.0667446582856,1622,149,2007,6.603069784044262,30,0,22060,0,0.0,0.0,1.0,0.0
21.018533767876,52.231020999602,2,80900.0,0,4.28412720564482,920,172,2011,6.603069784044262,23,1,0,1,0.0,1.0,0.0,0.0
21.0155810780101,52.2379342579562,24,479000.0,1,4.41094427310617,3515,685,2011,5.0,198,4,59477,1,0.0,1.0,0.0,0.0
21.0224905916436,52.2381434451742,7,500033.0,0,3.50144251188631,6057,671,2012,6.603069784044262,50,0,39844,0,0.0,0.0,0.0,1.0
21.0070051745451,52.2288895329367,3,149647.0,0,5.30494038183144,1620,158,2000,6.603069784044262,33,1,0,0,0.0,0.0,1.0,0.0
21.0029679493094,52.2204281370388,6,499793.0,1,-9.98504942870779,6019,627,2012,6.603069784044262,47,0,45128,0,1.0,0.0,0.0,0.0
21.0118560967273,52.2204845920112,4,110200.0,1,2.7057483270279,1193,258,2012,6.0,16,0,6008,1,0.0,1.0,0.0,0.0
21.1716731126513,52.1716518247081,2,149585.0,0,14.9120887017516,1630,156,2005,6.603069784044262,24,0,20030,0,0.0,0.0,1.0,0.0
21.0079742095235,52.238006692729,6,50600.0,0,1.84384744605423,496,86,2013,3.0,24,4,-1996,1,0.0,1.0,0.0,0.0
21.1533392349659,52.2115228500613,3,77970.0,0,1.899729406656,627,120,2012,6.603069784044262,77,2,19417,1,0.0,1.0,0.0,0.0
21.1471954073887,52.1892701673834,48,221940.0,0,-3.32565607385035,995,170,2001,6.603069784044262,353,7,988,1,0.0,1.0,0.0,0.0
21.1426186490841,52.2126110132714,5,91110.0,0,1.09528335797439,968,174,2013,3.0,73,0,20374,1,0.0,1.0,0.0,0.0
21.0128528139459,52.2289587026183,4,499886.0,0,-14.0305242172602,5939,578,2012,6.603069784044262,47,1,10140,1,0.0,0.0,1.0,0.0
21.1691476696348,52.1785774701554,4,149909.0,0,2.52087833855294,1591,144,2002,5.0,32,1,19940,0,0.0,0.0,0.0,1.0
21.0752288258169,52.2709900018666,3,150700.0,0,18.6081582310137,1559,144,2007,6.603069784044262,32,0,21087,1,0.0,0.0,0.0,1.0
21.0154066145993,52.2222159797978,6,499090.0,0,13.9273254805485,5945,581,2012,6.603069784044262,47,0,19907,1,1.0,0.0,0.0,0.0
21.0451617068076,52.2837862953986,2,139500.0,0,-20.4417585789005,1567,149,2009,6.603069784044262,27,0,0,0,1.0,0.0,0.0,0.0
21.1945949963862,52.195917711237,1,150036.0,0,-5.80795956781742,1578,162,2011,6.603069784044262,27,1,0,0,0.0,0.0,1.0,0.0
21.0335923870653,52.2946854590927,4,139800.0,0,4.38831203937329,1605,164,2006,6.603069784044262,27,0,17111,1,0.0,0.0,1.0,0.0
21.0466052628192,52.2714537449926,2,200564.0,0,-3.76256837603133,466,104,2006,6.603069784044262,78,0,1205,0,0.0,1.0,0.0,0.0
21.0108363777422,52.2203292398108,3,88000.0,1,3.17666283425216,1212,257,2011,3.0,20,1,2002,1,0.0,1.0,0.0,0.0
21.012700440459,52.2378354658978,20,369250.0,1,2.20135617250082,4041,778,2011,6.603069784044262,177,3,0,1,0.0,1.0,0.0,0.0
21.0249917162689,52.2341102263005,19,320000.0,1,2.83343120892609,2779,571,2010,7.0,184,1,60082,1,0.0,1.0,0.0,0.0
21.02502852183,52.2342009230424,6,159600.0,0,1.16746569817906,905,184,2011,6.0,17,2,0,1,0.0,1.0,0.0,0.0
21.081460032966,52.2993523349171,3,200205.0,1,-5.50631805052871,516,104,2003,6.603069784044262,65,1,993,0,0.0,1.0,0.0,0.0
21.144125070476,52.2193943050504,4,78921.0,1,0.268796148577245,730,118,2012,3.0,64,0,19742,1,0.0,1.0,0.0,0.0
21.0442474856344,52.2773353342642,25,199292.0,1,-4.90452434759251,517,103,2005,6.0,75,2,914,1,0.0,1.0,0.0,0.0
21.1864432635633,52.191474560292,6,150338.0,0,-4.46818962514098,1622,167,2009,6.603069784044262,26,0,21050,0,0.0,0.0,1.0,0.0
21.0419130500499,52.2944053914398,30,199808.0,1,-5.40662058525898,486,96,2000,7.0,77,0,1113,1,0.0,1.0,0.0,0.0
21.1886970215542,52.1858008185332,5,84985.0,0,1.40178630763438,775,154,2010,6.603069784044262,80,0,20344,0,0.0,1.0,0.0,0.0
21.1349764213264,52.170061587349,56,343100.0,0,-2.094959600437,1024,206,1998,11.0,361,4,1079,0,0.0,1.0,0.0,0.0
21.0099784252029,52.2313818630343,7,96000.0,0,2.74012655257361,398,63,2014,5.0,18,2,-996,1,0.0,1.0,0.0,0.0
21.0366630860395,52.285871865619,2,69100.0,0,-15.3557156888537,1727,164,2008,6.603069784044262,27,1,17058,1,0.0,0.0,0.0,1.0
21.1727393022534,52.2112442436907,47,403710.0,1,-3.03318110617626,990,222,2004,17.0,354,0,1037,1,0.0,1.0,0.0,0.0
21.0134567245373,52.2377085881447,2,150246.0,0,-19.953209903648,1614,152,2006,6.603069784044262,28,2,0,0,1.0,0.0,0.0,0.0
21.0719531906256,52.2926382049406,4,200611.0,0,-4.19366038215338,484,111,2002,6.0,74,0,0,0,0.0,1.0,0.0,0.0
21.1711655963361,52.2071089325985,6,91154.0,1,0.625810330903977,832,146,2012,7.0,62,1,18881,0,0.0,1.0,0.0,0.0
21.0201531570666,52.2365133233601,6,150070.0,1,14.4480065680615,1621,169,2006,6.0,32,0,0,0,0.0,0.0,0.0,1.0
21.0206887481343,52.238387017264,2,150118.0,0,-5.7212465946344,1639,154,2005,6.603069784044262,24,1,0,0,0.0,0.0,0.0,1.0
21.1788661565688,52.2167511195806,48,292530.0,0,-1.91439013622338,1010,204,2002,6.603069784044262,334,8,902,1,0.0,1.0,0.0,0.0
21.0044717580422,52.2399673266895,14,459500.0,1,2.7185683277771,4105,841,2011,6.0,199,5,0,1,0.0,1.0,0.0,0.0
21.0936953135603,52.2942369277659,29,200230.0,1,-5.79805493982102,499,106,2006,6.603069784044262,72,0,0,0,0.0,1.0,0.0,0.0
21.0193626646923,52.2218988829385,20,368250.0,0,2.85228868849785,2850,519,2007,8.0,221,5,60306,1,0.0,1.0,0.0,0.0
21.0335014600889,52.2866017124336,4,211100.0,0,-6.28185242917531,1567,165,2011,6.603069784044262,25,0,35182,1,1.0,0.0,0.0,0.0
21.0422792501538,52.2851315645734,5,150200.0,0,4.47793954683208,1704,190,2006,6.603069784044262,26,1,9005,0,1.0,0.0,0.0,0.0
21.0762593952427,52.2725548980827,3,200500.0,0,1.8949411098014,1594,163,2003,6.603069784044262,29,0,9097,1,0.0,0.0,1.0,0.0
21.1903479592139,52.2062186568673,3,149863.0,0,-3.52212700708711,1576,159,2006,6.603069784044262,37,2,10830,0,1.0,0.0,0.0,0.0
21.189391262969,52.1799337183288,58,383510.0,1,-1.10043399889016,953,200,2008,13.0,346,3,1069,0,0.0,1.0,0.0,0.0
21.0198137375908,52.238670029263,4,499487.0,0,12.4135427284803,6010,591,2012,2.0,49,0,50216,1,0.0,0.0,1.0,0.0
21.0123555124402,52.2373054153938,4,499613.0,0,22.6521925825527,5952,649,2013,1.0,43,0,35105,0,1.0,0.0,0.0,0.0
21.1623172112862,52.1808528424171,44,312830.0,1,-1.67189986038196,1013,157,2008,13.0,382,2,1065,1,0.0,1.0,0.0,0.0
21.0475915610394,52.2761734959786,2,100600.0,0,-8.10505855201351,1599,133,2003,7.0,30,1,13044,1,0.0,0.0,0.0,1.0
21.0881702628569,52.2851232635835,3,199594.0,1,-3.25324524273127,473,97,2001,6.0,66,0,93,0,0.0,1.0,0.0,0.0
21.1817547852844,52.1799346529809,5,75007.0,0,1.8126632520328,827,158,2012,5.0,80,1,19878,0,0.0,1.0,0.0,0.0
21.176699997304,52.1743961678282,47,343070.0,1,-3.60555147587998,918,204,2005,17.0,347,7,10101298,1,0.0,1.0,0.0,0.0
21.1529991635848,52.2066031465586,2,149924.0,0,-11.6983169754976,1598,133,2007,4.0,32,0,13870,0,0.0,0.0,1.0,0.0
21.0233084254058,52.2251106377644,7,135400.0,0,1.64342162722664,1322,257,2012,3.0,21,1,0,1,0.0,1.0,0.0,0.0
21.0789773467975,52.2854893678473,6,199625.0,0,-4.82714365944583,498,95,2003,5.0,66,0,901,0,0.0,1.0,0.0,0.0
21.0212512938371,52.2214420991763,19,420500.0,0,2.63002743708219,3836,749,2010,6.603069784044262,180,5,0,1,0.0,1.0,0.0,0.0
21.1784630293762,52.2006085906806,5,61844.0,0,2.10622025813816,742,145,2011,6.603069784044262,69,3,20264,0,0.0,1.0,0.0,0.0
21.0227586372681,52.2338878283184,3,149809.0,0,-0.613617861857552,1554,146,2007,6.603069784044262,28,0,0,0,1.0,0.0,0.0,0.0
21.024344729553,52.2303207651293,4,149655.0,0,-1.66232865302316,1560,159,2007,6.603069784044262,32,0,0,0,0.0,0.0,0.0,1.0
21.1881887960862,52.1830868618493,2,149559.0,0,-13.291401320332,1697,167,2010,5.0,26,0,13010,0,0.0,0.0,1.0,0.0
21.1913305093823,52.2150888819061,2,149903.0,0,-17.6734590506152,1657,138,2012,6.603069784044262,28,0,18990,0,1.0,0.0,0.0,0.0
21.1749317366807,52.194614150275,4,150076.0,0,12.4964301116011,1585,154,2010,6.603069784044262,30,0,18990,0,1.0,0.0,0.0,0.0
21.0885549598071,52.2704392217356,2,199577.0,1,-5.92287293364193,519,84,2007,6.603069784044262,67,2,601,0,0.0,1.0,0.0,0.0
21.1739461165462,52.2180279665208,6,69894.0,1,0.796497031264549,768,169,2012,1.0,69,1,20116,1,0.0,1.0,0.0,0.0
21.0060715600988,52.236008793111,8,150091.0,1,2.78533048361429,1553,144,2005,6.603069784044262,34,0,0,0,1.0,0.0,0.0,0.0
21.0127995639835,52.2370975007024,7,84900.0,1,1.20042536163433,1629,339,2013,3.0,17,0,0,1,0.0,1.0,0.0,0.0
21.0277663595728,52.2222464548144,19,431750.0,1,3.03870268192267,4509,949,2006,6.603069784044262,191,7,59583,1,0.0,1.0,0.0,0.0
21.0520850660745,52.293007380194,25,200263.0,0,-5.12037770485694,601,96,2001,8.0,70,0,933,1,0.0,1.0,0.0,0.0
21.1931109142806,52.2193960740743,52,312670.0,1,-3.72063901372887,1023,206,2005,6.603069784044262,354,3,799,1,0.0,1.0,0.0,0.0
21.0848120106407,52.2706545085576,28,199634.0,1,-4.6709296400764,495,99,2004,5.0,75,0,798,1,0.0,1.0,0.0,0.0
21.007138742378,52.2397022510925,5,500777.0,0,4.91939956176651,5976,591,2013,6.603069784044262,50,1,65084,1,0.0,0.0,1.0,0.0
21.0344852471072,52.2859093451942,29,199851.0,1,-5.49472333620673,491,114,1999,6.0,71,0,506,1,0.0,1.0,0.0,0.0
21.1854910790855,52.1863435013499,5,89109.0,0,1.49725944353321,805,151,2011,2.0,72,1,19869,1,0.0,1.0,0.0,0.0
